,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Rural1,Urbana1,porc_m_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional,Ausentismo2,Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA
179,0.111111111,0.190140845,0.647887324,0.281690141,0.857142857,0,1,0,0,1,0.111111111,0,0.222222222,0.222222222,0.333333333,0.222222222,0.36,0.807692308,0.620689655,0.775862069,1,0.327272727,0.807692308,0.5625,0.775862069,1,0,9-DISTRITO FEDERAL-1-886-B,DISTRITO FEDERAL,9,1,886,1,B,0
180,0.555555556,0.190140845,0.647887324,0.281690141,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.222222222,0.555555556,0,0.42,0.705128205,0.586206897,0.586206897,1,0.381818182,0.705128205,0.53125,0.586206897,1,0,9-DISTRITO FEDERAL-1-886-C1,DISTRITO FEDERAL,9,1,886,1,C,0
184,0.555555556,0.3,0.571428571,0.257142857,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0.4,0.756410256,0.672413793,0.672413793,1,0.363636364,0.756410256,0.609375,0.672413793,1,0,9-DISTRITO FEDERAL-1-888-B,DISTRITO FEDERAL,9,1,888,1,B,0
186,0.444444444,0.3,0.571428571,0.257142857,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0.4,0.666666667,0.603448276,0.551724138,1,0.363636364,0.666666667,0.546875,0.551724138,1,0,9-DISTRITO FEDERAL-1-888-C2,DISTRITO FEDERAL,9,1,888,2,C,0
192,0.222222222,0.13592233,0.412621359,0.242718447,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0.222222222,0.111111111,0.222222222,0.48,0.756410256,0.689655172,0.603448276,1,0.436363636,0.756410256,0.625,0.603448276,1,0,9-DISTRITO FEDERAL-1-891-B,DISTRITO FEDERAL,9,1,891,1,B,0
194,0.111111111,0.13592233,0.412621359,0.242718447,0.857142857,0,1,0,0,1,0.666666667,0,0.333333333,0.222222222,0.222222222,0.111111111,0.38,0.858974359,0.655172414,0.827586207,1,0.345454545,0.858974359,0.59375,0.827586207,1,0,9-DISTRITO FEDERAL-1-891-C2,DISTRITO FEDERAL,9,1,891,2,C,0
196,0.777777778,0.114285714,0.331428571,0.205714286,0.714285714,0,1,0,0,1,0.333333333,0,0.111111111,0.555555556,0.222222222,0.111111111,0.56,0.794871795,0.724137931,0.586206897,1,0.509090909,0.794871795,0.65625,0.586206897,1,1,9-DISTRITO FEDERAL-1-892-C1,DISTRITO FEDERAL,9,1,892,1,C,0
198,0.555555556,0.168181818,0.477272727,0.227272727,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.38,0.833333333,0.534482759,0.793103448,1,0.345454545,0.833333333,0.484375,0.793103448,1,0,9-DISTRITO FEDERAL-1-893-C1,DISTRITO FEDERAL,9,1,893,1,C,0
202,0.333333333,0.128888889,0.475555556,0.222222222,0.857142857,0,1,0,0,1,0.333333333,0,0.222222222,0.111111111,0.333333333,0.333333333,0.38,0.794871795,0.620689655,0.74137931,1,0.345454545,0.794871795,0.5625,0.74137931,1,0,9-DISTRITO FEDERAL-1-894-C2,DISTRITO FEDERAL,9,1,894,2,C,0
203,0,0.149501661,0.617940199,0.292358804,0.571428571,0,1,0,0,1,0.666666667,0,0.111111111,0.444444444,0.333333333,0.111111111,0.38,0.576923077,0.5,0.448275862,1,0.345454545,0.576923077,0.453125,0.448275862,1,1,9-DISTRITO FEDERAL-1-895-B,DISTRITO FEDERAL,9,1,895,1,B,0
204,0.333333333,0.149501661,0.617940199,0.292358804,0.571428571,1,0,0,0,1,0.666666667,0,0.111111111,0.333333333,0.444444444,0.111111111,0.44,0.551282051,0.551724138,0.362068966,1,0.4,0.551282051,0.5,0.362068966,1,0,9-DISTRITO FEDERAL-1-895-C1,DISTRITO FEDERAL,9,1,895,1,C,0
205,0.111111111,0.149501661,0.617940199,0.292358804,0.571428571,1,0,0,0,1,0.666666667,0,0.111111111,0.444444444,0.333333333,0.111111111,0.42,0.705128205,0.586206897,0.586206897,1,0.381818182,0.705128205,0.53125,0.586206897,1,1,9-DISTRITO FEDERAL-1-895-C2,DISTRITO FEDERAL,9,1,895,2,C,0
207,0.555555556,0.141818182,0.356363636,0.203636364,0.714285714,0,0,1,0,1,0.555555556,0,0,0.111111111,0.555555556,0.333333333,0.38,0.551282051,0.448275862,0.413793103,1,0.345454545,0.551282051,0.40625,0.413793103,1,1,9-DISTRITO FEDERAL-1-896-B,DISTRITO FEDERAL,9,1,896,1,B,0
208,0.111111111,0.141818182,0.356363636,0.203636364,0.714285714,0,1,0,0,1,0.555555556,0,0,0.444444444,0.444444444,0.111111111,0.36,0.641025641,0.586206897,0.551724138,1,0.327272727,0.641025641,0.53125,0.551724138,1,1,9-DISTRITO FEDERAL-1-896-C1,DISTRITO FEDERAL,9,1,896,1,C,0
209,0.888888889,0.141818182,0.356363636,0.203636364,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.333333333,0.222222222,0.48,0.692307692,0.655172414,0.517241379,1,0.436363636,0.692307692,0.59375,0.517241379,1,0,9-DISTRITO FEDERAL-1-896-C2,DISTRITO FEDERAL,9,1,896,2,C,0
212,0.555555556,0.221518987,0.221518987,0.189873418,0.714285714,0,1,0,0,1,0.555555556,0,0,0.222222222,0.222222222,0.444444444,0.4,0.730769231,0.620689655,0.637931034,1,0.363636364,0.730769231,0.5625,0.637931034,1,1,9-DISTRITO FEDERAL-1-898-B,DISTRITO FEDERAL,9,1,898,1,B,0
213,0.444444444,0.221518987,0.221518987,0.189873418,0.714285714,0,0,1,0,1,0.333333333,0,0.111111111,0.333333333,0.222222222,0.222222222,0.44,0.769230769,0.827586207,0.655172414,1,0.4,0.769230769,0.75,0.655172414,1,1,9-DISTRITO FEDERAL-1-898-C1,DISTRITO FEDERAL,9,1,898,1,C,0
215,0.333333333,0.139534884,0.5,0.296511628,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0.4,0.782051282,0.655172414,0.706896552,1,0.363636364,0.782051282,0.59375,0.706896552,1,1,9-DISTRITO FEDERAL-1-899-C1,DISTRITO FEDERAL,9,1,899,1,C,0
216,0.444444444,0.256281407,0.582914573,0.27638191,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.333333333,0.444444444,0.111111111,0.48,0.846153846,0.706896552,0.724137931,1,0.436363636,0.846153846,0.640625,0.724137931,1,0,9-DISTRITO FEDERAL-1-900-B,DISTRITO FEDERAL,9,1,900,1,B,0
217,0.333333333,0.256281407,0.582914573,0.27638191,0.857142857,0,0,1,0,1,0.333333333,0,0.111111111,0.222222222,0.444444444,0.222222222,0.38,0.692307692,0.586206897,0.603448276,1,0.345454545,0.692307692,0.53125,0.603448276,1,1,9-DISTRITO FEDERAL-1-900-C1,DISTRITO FEDERAL,9,1,900,1,C,0
219,0.333333333,0.117977528,0.662921348,0.286516854,0.857142857,0,0,1,0,1,0.777777778,0,0.222222222,0.111111111,0.111111111,0.555555556,0.38,0.615384615,0.551724138,0.5,1,0.345454545,0.615384615,0.5,0.5,1,0,9-DISTRITO FEDERAL-1-901-B,DISTRITO FEDERAL,9,1,901,1,B,0
221,0.111111111,0.18079096,0.683615819,0.237288136,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.56,0.641025641,0.689655172,0.379310345,1,0.509090909,0.641025641,0.625,0.379310345,1,0,9-DISTRITO FEDERAL-1-902-B,DISTRITO FEDERAL,9,1,902,1,B,0
223,0,0.13125,0.65,0.25,0.857142857,0,1,0,0,1,0.777777778,0,0,0.444444444,0.222222222,0.222222222,0.38,0.807692308,0.672413793,0.75862069,1,0.345454545,0.807692308,0.609375,0.75862069,1,1,9-DISTRITO FEDERAL-1-903-B,DISTRITO FEDERAL,9,1,903,1,B,0
224,0.444444444,0.13125,0.65,0.25,0.857142857,0,0,1,0,1,0.444444444,0,0,0.333333333,0.222222222,0.444444444,0.42,0.576923077,0.551724138,0.413793103,1,0.381818182,0.576923077,0.5,0.413793103,1,0,9-DISTRITO FEDERAL-1-903-C1,DISTRITO FEDERAL,9,1,903,1,C,0
226,0.777777778,0.177142857,0.502857143,0.245714286,0.857142857,0,0,1,0,1,0.666666667,0,0,0.111111111,0.777777778,0.111111111,0.38,0.615384615,0.517241379,0.5,1,0.345454545,0.615384615,0.46875,0.5,1,0,9-DISTRITO FEDERAL-1-904-C1,DISTRITO FEDERAL,9,1,904,1,C,0
229,0.555555556,0.224899598,0.257028112,0.21686747,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0.36,0.833333333,0.672413793,0.810344828,1,0.327272727,0.833333333,0.609375,0.810344828,1,1,9-DISTRITO FEDERAL-1-905-C2,DISTRITO FEDERAL,9,1,905,2,C,0
232,0.333333333,0.178743961,0.260869565,0.260869565,0.714285714,0,1,0,0,1,0.666666667,0,0,0.222222222,0.333333333,0.444444444,0.42,0.743589744,0.724137931,0.637931034,1,0.381818182,0.743589744,0.65625,0.637931034,1,0,9-DISTRITO FEDERAL-1-906-C2,DISTRITO FEDERAL,9,1,906,2,C,0
238,0.777777778,0.191729323,0.466165414,0.221804511,0.714285714,0,1,0,0,1,0.666666667,0,0.222222222,0.333333333,0.333333333,0.111111111,0.4,0.641025641,0.586206897,0.517241379,1,0.363636364,0.641025641,0.53125,0.517241379,1,0,9-DISTRITO FEDERAL-1-909-C2,DISTRITO FEDERAL,9,1,909,2,C,0
239,0.444444444,0.093189964,0.415770609,0.222222222,0.714285714,0,0,1,0,1,0.888888889,0,0,0.111111111,0.444444444,0.444444444,0.38,0.551282051,0.465517241,0.413793103,1,0.345454545,0.551282051,0.421875,0.413793103,1,0,9-DISTRITO FEDERAL-1-910-B,DISTRITO FEDERAL,9,1,910,1,B,0
243,0.777777778,0.065989848,0.54822335,0.248730964,0.714285714,0,1,0,0,1,0.777777778,0,0,0.555555556,0.333333333,0.111111111,0.38,0.641025641,0.551724138,0.534482759,1,0.345454545,0.641025641,0.5,0.534482759,1,0,9-DISTRITO FEDERAL-1-912-B,DISTRITO FEDERAL,9,1,912,1,B,0
248,0.555555556,0.308988764,0.185393258,0.185393258,0.857142857,0,0,1,0,1,0.555555556,0,0,0.333333333,0.111111111,0.555555556,0.36,0.782051282,0.5,0.74137931,1,0.327272727,0.782051282,0.453125,0.74137931,1,0,9-DISTRITO FEDERAL-1-914-B,DISTRITO FEDERAL,9,1,914,1,B,0
249,0.888888889,0.308988764,0.185393258,0.185393258,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.333333333,0.333333333,0.222222222,0.36,0.692307692,0.586206897,0.620689655,1,0.327272727,0.692307692,0.53125,0.620689655,1,1,9-DISTRITO FEDERAL-1-914-C1,DISTRITO FEDERAL,9,1,914,1,C,0
250,0.555555556,0.418848168,0.209424084,0.209424084,0.857142857,0,0,1,0,1,0.555555556,0,0,0,0.444444444,0.444444444,0.42,0.743589744,0.603448276,0.637931034,1,0.381818182,0.743589744,0.546875,0.637931034,1,0,9-DISTRITO FEDERAL-1-915-B,DISTRITO FEDERAL,9,1,915,1,B,0
253,0.333333333,0.162011173,0.212290503,0.206703911,0.714285714,0,1,0,0,1,0.333333333,0,0,0.333333333,0.111111111,0.555555556,0.42,0.705128205,0.603448276,0.586206897,1,0.381818182,0.705128205,0.546875,0.586206897,1,0,9-DISTRITO FEDERAL-1-916-C1,DISTRITO FEDERAL,9,1,916,1,C,0
256,0.555555556,0.086956522,0.260869565,0.260869565,0.857142857,0,0,1,0,1,0.333333333,0,0,0,0.555555556,0.444444444,0.4,0.794871795,0.724137931,0.724137931,1,0.363636364,0.794871795,0.65625,0.724137931,1,0,9-DISTRITO FEDERAL-1-917-S,DISTRITO FEDERAL,9,1,917,1,S,0
259,0.333333333,0.092783505,0.273195876,0.273195876,0.857142857,0,1,0,0,1,0.555555556,0.111111111,0.111111111,0.111111111,0.222222222,0.333333333,0.4,0.858974359,0.620689655,0.810344828,1,0.363636364,0.858974359,0.5625,0.810344828,1,1,9-DISTRITO FEDERAL-1-918-C2,DISTRITO FEDERAL,9,1,918,2,C,0
267,0.444444444,0.344827586,0.195402299,0.183908046,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.111111111,0.444444444,0.222222222,0.44,0.846153846,0.689655172,0.75862069,1,0.4,0.846153846,0.625,0.75862069,1,0,9-DISTRITO FEDERAL-1-922-C1,DISTRITO FEDERAL,9,1,922,1,C,0
270,0.333333333,0.124324324,0.502702703,0.324324324,0.714285714,0,1,0,0,1,0.444444444,0,0.333333333,0.222222222,0.111111111,0.333333333,0.44,0.769230769,0.568965517,0.655172414,1,0.4,0.769230769,0.515625,0.655172414,1,0,9-DISTRITO FEDERAL-1-924-B,DISTRITO FEDERAL,9,1,924,1,B,0
274,0.444444444,0.198795181,0.644578313,0.361445783,0.714285714,0,0,1,0,1,0.777777778,0,0.333333333,0.111111111,0.222222222,0.333333333,0.38,0.730769231,0.637931034,0.655172414,1,0.345454545,0.730769231,0.578125,0.655172414,1,1,9-DISTRITO FEDERAL-1-926-B,DISTRITO FEDERAL,9,1,926,1,B,0
277,1.111111111,0.246305419,0.665024631,0.280788177,0.714285714,0,0,1,0,1,0.777777778,0,0,0.333333333,0.444444444,0.222222222,0.4,0.717948718,0.603448276,0.620689655,1,0.363636364,0.717948718,0.546875,0.620689655,1,1,9-DISTRITO FEDERAL-1-927-C1,DISTRITO FEDERAL,9,1,927,1,C,0
281,0.777777778,0.093959732,0.516778523,0.258389262,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.222222222,0.555555556,0.38,0.743589744,0.568965517,0.672413793,1,0.345454545,0.743589744,0.515625,0.672413793,1,1,9-DISTRITO FEDERAL-1-928-C2,DISTRITO FEDERAL,9,1,928,2,C,0
283,0.333333333,0.208860759,0.246835443,0.208860759,0.857142857,0,1,0,0,1,0.555555556,0,0,0.333333333,0.444444444,0.111111111,0.38,0.782051282,0.568965517,0.724137931,1,0.345454545,0.782051282,0.515625,0.724137931,1,0,9-DISTRITO FEDERAL-1-929-B,DISTRITO FEDERAL,9,1,929,1,B,0
285,1,0.166666667,0.303030303,0.257575758,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0.111111111,0.222222222,0.444444444,0.38,0.756410256,0.620689655,0.689655172,1,0.345454545,0.756410256,0.5625,0.689655172,1,0,9-DISTRITO FEDERAL-1-930-B,DISTRITO FEDERAL,9,1,930,1,B,0
286,0.444444444,0.166666667,0.303030303,0.257575758,0.857142857,0,1,0,0,1,0.444444444,0,0.222222222,0.222222222,0.222222222,0.222222222,0.56,0.884615385,0.724137931,0.706896552,1,0.509090909,0.884615385,0.65625,0.706896552,1,0,9-DISTRITO FEDERAL-1-930-C1,DISTRITO FEDERAL,9,1,930,1,C,0
289,0.333333333,0.197183099,0.528169014,0.26056338,0.714285714,0,0,1,0,1,0.777777778,0,0,0.222222222,0.333333333,0.444444444,0.36,0.820512821,0.724137931,0.793103448,1,0.327272727,0.820512821,0.65625,0.793103448,1,0,9-DISTRITO FEDERAL-1-932-B,DISTRITO FEDERAL,9,1,932,1,B,0
290,0.555555556,0.197183099,0.528169014,0.26056338,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.777777778,0.222222222,0.38,0.653846154,0.637931034,0.551724138,1,0.345454545,0.653846154,0.578125,0.551724138,1,1,9-DISTRITO FEDERAL-1-932-C1,DISTRITO FEDERAL,9,1,932,1,C,0
291,0.666666667,0.151291513,0.512915129,0.180811808,0.714285714,0,0,1,0,1,0.333333333,0,0,0.111111111,0.333333333,0.555555556,0.56,0.730769231,0.672413793,0.5,1,0.509090909,0.730769231,0.609375,0.5,1,1,9-DISTRITO FEDERAL-1-933-B,DISTRITO FEDERAL,9,1,933,1,B,0
294,0.666666667,0.2,0.561904762,0.295238095,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.111111111,0.666666667,0.111111111,0.44,0.820512821,0.775862069,0.724137931,1,0.4,0.820512821,0.703125,0.724137931,1,1,9-DISTRITO FEDERAL-1-934-B,DISTRITO FEDERAL,9,1,934,1,B,0
295,0.111111111,0.2,0.561904762,0.295238095,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.111111111,0.555555556,0.111111111,0.46,0.897435897,0.810344828,0.810344828,1,0.418181818,0.897435897,0.734375,0.810344828,1,0,9-DISTRITO FEDERAL-1-934-C1,DISTRITO FEDERAL,9,1,934,1,C,0
305,0.444444444,0.18974359,0.425641026,0.266666667,0.714285714,0,1,0,0,1,0.666666667,0,0.111111111,0.555555556,0.333333333,0,0.4,0.807692308,0.637931034,0.74137931,1,0.363636364,0.807692308,0.578125,0.74137931,1,0,9-DISTRITO FEDERAL-1-939-B,DISTRITO FEDERAL,9,1,939,1,B,0
308,0.222222222,0.213836478,0.352201258,0.20754717,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0,0.666666667,0.222222222,0.38,0.692307692,0.586206897,0.603448276,1,0.345454545,0.692307692,0.53125,0.603448276,1,0,9-DISTRITO FEDERAL-1-940-B,DISTRITO FEDERAL,9,1,940,1,B,0
309,0.333333333,0.213836478,0.352201258,0.20754717,0.857142857,0,1,0,0,1,1,0,0.111111111,0.333333333,0.333333333,0.222222222,0.38,0.692307692,0.431034483,0.603448276,1,0.345454545,0.692307692,0.390625,0.603448276,1,1,9-DISTRITO FEDERAL-1-940-C1,DISTRITO FEDERAL,9,1,940,1,C,0
310,0.444444444,0.196629213,0.41011236,0.185393258,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.444444444,0.333333333,0.42,0.666666667,0.551724138,0.534482759,1,0.381818182,0.666666667,0.5,0.534482759,1,0,9-DISTRITO FEDERAL-1-941-B,DISTRITO FEDERAL,9,1,941,1,B,0
311,0.555555556,0.196629213,0.41011236,0.185393258,0.857142857,0,0,1,0,1,0.666666667,0.111111111,0,0,0.555555556,0.333333333,0.36,0.743589744,0.620689655,0.689655172,1,0.327272727,0.743589744,0.5625,0.689655172,1,0,9-DISTRITO FEDERAL-1-941-C1,DISTRITO FEDERAL,9,1,941,1,C,0
313,0.444444444,0.303030303,0.739393939,0.242424242,0.714285714,0,1,0,0,1,0.777777778,0,0,0.111111111,0.333333333,0.444444444,0.42,0.756410256,0.620689655,0.655172414,1,0.381818182,0.756410256,0.5625,0.655172414,1,0,9-DISTRITO FEDERAL-1-943-B,DISTRITO FEDERAL,9,1,943,1,B,0
314,0.666666667,0.303030303,0.739393939,0.242424242,0.714285714,0,0,1,0,1,0.666666667,0,0,0.111111111,0.333333333,0.555555556,0.46,0.653846154,0.603448276,0.482758621,1,0.418181818,0.653846154,0.546875,0.482758621,1,0,9-DISTRITO FEDERAL-1-943-C1,DISTRITO FEDERAL,9,1,943,1,C,0
319,0.666666667,0.47260274,0.5,0.198630137,0.857142857,0,0,1,0,1,0.555555556,0,0.222222222,0.111111111,0.444444444,0.222222222,0.38,0.884615385,0.862068966,0.862068966,1,0.345454545,0.884615385,0.78125,0.862068966,1,1,9-DISTRITO FEDERAL-1-946-B,DISTRITO FEDERAL,9,1,946,1,B,0
320,0.666666667,0.47260274,0.5,0.198630137,0.857142857,0,0,1,0,1,0.777777778,0.111111111,0.222222222,0.111111111,0.444444444,0.111111111,0.36,0.807692308,0.603448276,0.775862069,1,0.327272727,0.807692308,0.546875,0.775862069,1,1,9-DISTRITO FEDERAL-1-946-C1,DISTRITO FEDERAL,9,1,946,1,C,0
321,0.777777778,0.338541667,0.307291667,0.239583333,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.555555556,0.333333333,0.36,0.769230769,0.655172414,0.724137931,1,0.327272727,0.769230769,0.59375,0.724137931,1,0,9-DISTRITO FEDERAL-1-947-B,DISTRITO FEDERAL,9,1,947,1,B,0
322,0.111111111,0.338541667,0.307291667,0.239583333,0.714285714,0,1,0,0,1,0.444444444,0,0,0.111111111,0.222222222,0.555555556,0.38,0.833333333,0.672413793,0.793103448,1,0.345454545,0.833333333,0.609375,0.793103448,1,0,9-DISTRITO FEDERAL-1-947-C1,DISTRITO FEDERAL,9,1,947,1,C,0
323,0.222222222,0.338541667,0.307291667,0.239583333,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0,0.333333333,0.444444444,0.46,0.820512821,0.655172414,0.706896552,1,0.418181818,0.820512821,0.59375,0.706896552,1,0,9-DISTRITO FEDERAL-1-947-C2,DISTRITO FEDERAL,9,1,947,2,C,0
330,0.444444444,0.276595745,0.553191489,0.24822695,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.333333333,0.333333333,0.222222222,0.4,0.756410256,0.586206897,0.672413793,1,0.363636364,0.756410256,0.53125,0.672413793,1,1,9-DISTRITO FEDERAL-1-951-B,DISTRITO FEDERAL,9,1,951,1,B,0
334,0.222222222,0.185714286,0.361904762,0.261904762,0.857142857,0,1,0,0,1,0.666666667,0,0,0.222222222,0.222222222,0.555555556,0.38,0.807692308,0.586206897,0.75862069,1,0.345454545,0.807692308,0.53125,0.75862069,1,1,9-DISTRITO FEDERAL-1-953-C1,DISTRITO FEDERAL,9,1,953,1,C,0
335,0.333333333,0.185714286,0.361904762,0.261904762,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.222222222,0.444444444,0.54,0.769230769,0.655172414,0.568965517,1,0.490909091,0.769230769,0.59375,0.568965517,1,0,9-DISTRITO FEDERAL-1-953-C2,DISTRITO FEDERAL,9,1,953,2,C,0
336,0.333333333,0.221014493,0.329710145,0.202898551,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0.111111111,0.555555556,0.222222222,0.36,0.705128205,0.534482759,0.637931034,1,0.327272727,0.705128205,0.484375,0.637931034,1,0,9-DISTRITO FEDERAL-1-954-B,DISTRITO FEDERAL,9,1,954,1,B,0
342,0.555555556,0.156462585,0.469387755,0.244897959,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.444444444,0.333333333,0.36,0.871794872,0.689655172,0.862068966,1,0.327272727,0.871794872,0.625,0.862068966,1,0,9-DISTRITO FEDERAL-1-956-C1,DISTRITO FEDERAL,9,1,956,1,C,0
345,0.111111111,0.196850394,0.291338583,0.244094488,0.714285714,0,1,0,0,1,0.666666667,0,0,0,0.222222222,0.555555556,0.42,0.730769231,0.620689655,0.620689655,1,0.381818182,0.730769231,0.5625,0.620689655,1,1,9-DISTRITO FEDERAL-1-958-B,DISTRITO FEDERAL,9,1,958,1,B,0
346,0.333333333,0.196850394,0.291338583,0.244094488,0.714285714,0,0,1,0,1,0.333333333,0,0,0,0.555555556,0.333333333,0.38,0.717948718,0.568965517,0.637931034,1,0.345454545,0.717948718,0.515625,0.637931034,1,1,9-DISTRITO FEDERAL-1-958-C1,DISTRITO FEDERAL,9,1,958,1,C,0
351,0.444444444,0.307017544,0.350877193,0.271929825,0.714285714,0,1,0,0,1,0.666666667,0,0,0,0.333333333,0.666666667,0.36,0.820512821,0.620689655,0.793103448,1,0.327272727,0.820512821,0.5625,0.793103448,1,1,9-DISTRITO FEDERAL-1-961-C1,DISTRITO FEDERAL,9,1,961,1,C,0
352,0.555555556,0.298850575,0.206896552,0.195402299,0.714285714,0,1,0,0,1,0.555555556,0,0,0.111111111,0.222222222,0.444444444,0.54,0.884615385,0.913793103,0.724137931,1,0.490909091,0.884615385,0.828125,0.724137931,1,0,9-DISTRITO FEDERAL-1-962-B,DISTRITO FEDERAL,9,1,962,1,B,0
354,0.444444444,0.324561404,0.578947368,0.315789474,0.714285714,1,0,0,0,1,0.333333333,0,0,0.111111111,0.222222222,0.666666667,0.4,0.871794872,0.706896552,0.827586207,1,0.363636364,0.871794872,0.640625,0.827586207,1,0,9-DISTRITO FEDERAL-1-964-B,DISTRITO FEDERAL,9,1,964,1,B,0
357,0.222222222,0.148325359,0.282296651,0.253588517,0.714285714,1,0,0,0,1,0.555555556,0,0.333333333,0.333333333,0.111111111,0.222222222,0.38,0.820512821,0.689655172,0.775862069,1,0.345454545,0.820512821,0.625,0.775862069,1,0,9-DISTRITO FEDERAL-1-966-B,DISTRITO FEDERAL,9,1,966,1,B,0
360,0.444444444,0.259067358,0.383419689,0.238341969,1,0,0,1,0,1,0.777777778,0,0.333333333,0.333333333,0.333333333,0,0.52,0.807692308,0.775862069,0.637931034,1,0.472727273,0.807692308,0.703125,0.637931034,1,1,9-DISTRITO FEDERAL-1-967-B,DISTRITO FEDERAL,9,1,967,1,B,0
363,0,0.313253012,0.34939759,0.192771084,1,0,0,1,0,1,0.444444444,0,0.222222222,0.444444444,0.222222222,0.111111111,0.42,0.666666667,0.603448276,0.534482759,1,0.381818182,0.666666667,0.546875,0.534482759,1,1,9-DISTRITO FEDERAL-1-968-B,DISTRITO FEDERAL,9,1,968,1,B,0
366,0.666666667,0.189349112,0.301775148,0.207100592,0.714285714,0,0,1,0,1,0.888888889,0,0.222222222,0.555555556,0.111111111,0.111111111,0.56,0.807692308,0.75862069,0.603448276,1,0.509090909,0.807692308,0.6875,0.603448276,1,1,9-DISTRITO FEDERAL-1-969-C1,DISTRITO FEDERAL,9,1,969,1,C,0
368,0.555555556,0.235897436,0.302564103,0.2,0.714285714,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.333333333,0.111111111,0.36,0.833333333,0.637931034,0.810344828,1,0.327272727,0.833333333,0.578125,0.810344828,1,0,9-DISTRITO FEDERAL-1-970-C1,DISTRITO FEDERAL,9,1,970,1,C,0
369,0.666666667,0.235897436,0.302564103,0.2,0.714285714,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.333333333,0.111111111,0.42,0.846153846,0.603448276,0.775862069,1,0.381818182,0.846153846,0.546875,0.775862069,1,0,9-DISTRITO FEDERAL-1-970-C2,DISTRITO FEDERAL,9,1,970,2,C,0
370,0.222222222,0.157068063,0.193717277,0.157068063,0.857142857,0,1,0,0,1,0.666666667,0,0.222222222,0.333333333,0.111111111,0.333333333,0.44,0.846153846,0.75862069,0.75862069,1,0.4,0.846153846,0.6875,0.75862069,1,0,9-DISTRITO FEDERAL-1-971-B,DISTRITO FEDERAL,9,1,971,1,B,0
376,0.666666667,0.3375,0.3875,0.1875,0.714285714,0,1,0,0,1,0.444444444,0,0,0.111111111,0.444444444,0.333333333,0.44,0.884615385,0.620689655,0.810344828,1,0.4,0.884615385,0.5625,0.810344828,1,0,9-DISTRITO FEDERAL-1-979-B,DISTRITO FEDERAL,9,1,979,1,B,0
379,0.333333333,0.223300971,0.466019417,0.291262136,0.857142857,0,1,0,0,1,0.888888889,0,0,0.111111111,0.333333333,0.444444444,0.44,0.730769231,0.655172414,0.603448276,1,0.4,0.730769231,0.59375,0.603448276,1,1,9-DISTRITO FEDERAL-1-984-C1,DISTRITO FEDERAL,9,1,984,1,C,0
