"","Porcentaje_Sustituciones","porc_Rechazos","porc_NE","porc_Aptos","Casillas_x_CAE_escaladas","A1","B1","C1","Rural1","Urbana1","porc_m_mesas","porc_sin_e_mesas","porc_prim_mesas","porc_sec_mesas","porc_bach_mesas","porc_lic_mesas","edad_min_escalada_X_edo","edad_max_escalada_X_edo","edad_promedio_escalada_X_edo","edad_rango_escalada_X_edo","ciudadanos_antemesas_escalada_X_edo","edad_min_escalada_Nacional","edad_max_escalada_Nacional","edad_promedio_escalada_Nacional","edad_rango_escalada_Nacional","ciudadanos_antemesas_escalada_Nacional","Ausentismo2","Llave.Casilla","NOMBRE_ESTADO.x","iD_ESTADO.x","ID_DISTRITO.x","SECCION","ID_CASILLA","TIPO_CASILLA","EXT_CONTIGUA"
"4627",0.666666667,0.158227848,0.348101266,0.335443038,0.857142857,0,1,0,0,1,0.222222222,0,0.111111111,0,0.555555556,0.333333333,0.52,0.782051282,0.689655172,0.603448276,1,0.472727273,0.782051282,0.625,0.603448276,1,0,"9-DISTRITO FEDERAL-19-2143-B","DISTRITO FEDERAL",9,19,2143,1,"B",0
"4628",0.555555556,0.158227848,0.348101266,0.335443038,0.857142857,0,1,0,0,1,0.666666667,0,0.111111111,0,0.333333333,0.555555556,0.38,0.820512821,0.586206897,0.775862069,1,0.345454545,0.820512821,0.53125,0.775862069,1,0,"9-DISTRITO FEDERAL-19-2143-C1","DISTRITO FEDERAL",9,19,2143,1,"C",0
"4629",0.333333333,0.088435374,0.360544218,0.285714286,0.857142857,0,1,0,0,1,0.333333333,0,0.111111111,0.333333333,0.444444444,0.111111111,0.42,0.846153846,0.706896552,0.775862069,1,0.381818182,0.846153846,0.640625,0.775862069,1,1,"9-DISTRITO FEDERAL-19-2144-B","DISTRITO FEDERAL",9,19,2144,1,"B",0
"4630",0.444444444,0.088435374,0.360544218,0.285714286,0.857142857,0,1,0,0,1,0.666666667,0,0,0.444444444,0.333333333,0.222222222,0.38,0.769230769,0.672413793,0.706896552,1,0.345454545,0.769230769,0.609375,0.706896552,1,0,"9-DISTRITO FEDERAL-19-2144-C1","DISTRITO FEDERAL",9,19,2144,1,"C",0
"4632",0.111111111,0.130952381,0.30952381,0.25,0.857142857,1,0,0,0,1,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0.42,0.628205128,0.637931034,0.482758621,1,0.381818182,0.628205128,0.578125,0.482758621,1,1,"9-DISTRITO FEDERAL-19-2145-C1","DISTRITO FEDERAL",9,19,2145,1,"C",0
"4634",0.444444444,0.096153846,0.371794872,0.314102564,0.857142857,0,0,1,0,1,0.444444444,0,0,0,0.444444444,0.555555556,0.38,0.820512821,0.5,0.775862069,1,0.345454545,0.820512821,0.453125,0.775862069,1,0,"9-DISTRITO FEDERAL-19-2146-C1","DISTRITO FEDERAL",9,19,2146,1,"C",0
"4635",1.222222222,0.121212121,0.378787879,0.303030303,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.222222222,0.333333333,0.38,0.871794872,0.810344828,0.844827586,1,0.345454545,0.871794872,0.734375,0.844827586,1,0,"9-DISTRITO FEDERAL-19-2147-B","DISTRITO FEDERAL",9,19,2147,1,"B",0
"4637",0.444444444,0.113300493,0.458128079,0.310344828,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0.4,0.730769231,0.689655172,0.637931034,1,0.363636364,0.730769231,0.625,0.637931034,1,0,"9-DISTRITO FEDERAL-19-2185-B","DISTRITO FEDERAL",9,19,2185,1,"B",0
"4638",0,0.113300493,0.458128079,0.310344828,0.714285714,0,1,0,0,1,0.444444444,0,0.222222222,0.222222222,0.444444444,0.111111111,0.36,0.576923077,0.551724138,0.465517241,1,0.327272727,0.576923077,0.5,0.465517241,1,0,"9-DISTRITO FEDERAL-19-2185-C1","DISTRITO FEDERAL",9,19,2185,1,"C",0
"4641",0.444444444,0.077348066,0.430939227,0.248618785,0.714285714,0,0,1,0,1,0.333333333,0,0.333333333,0.111111111,0.333333333,0.222222222,0.38,0.897435897,0.655172414,0.879310345,1,0.345454545,0.897435897,0.59375,0.879310345,1,0,"9-DISTRITO FEDERAL-19-2186-C1","DISTRITO FEDERAL",9,19,2186,1,"C",0
"4642",0.333333333,0.121495327,0.41588785,0.331775701,0.857142857,0,0,1,0,1,0.222222222,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.820512821,0.672413793,0.775862069,1,0.345454545,0.820512821,0.609375,0.775862069,1,1,"9-DISTRITO FEDERAL-19-2187-B","DISTRITO FEDERAL",9,19,2187,1,"B",0
"4643",0,0.121495327,0.41588785,0.331775701,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.333333333,0.333333333,0.111111111,0.72,0.884615385,0.879310345,0.568965517,1,0.654545455,0.884615385,0.796875,0.568965517,1,1,"9-DISTRITO FEDERAL-19-2187-C1","DISTRITO FEDERAL",9,19,2187,1,"C",0
"4645",0.333333333,0.126829268,0.463414634,0.395121951,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.222222222,0.555555556,0,0.38,0.705128205,0.655172414,0.620689655,1,0.345454545,0.705128205,0.59375,0.620689655,1,1,"9-DISTRITO FEDERAL-19-2188-B","DISTRITO FEDERAL",9,19,2188,1,"B",0
"4647",1,0.126829268,0.463414634,0.395121951,0.857142857,0,0,1,0,1,0.333333333,0.111111111,0,0,0.333333333,0.555555556,0.44,0.820512821,0.603448276,0.724137931,1,0.4,0.820512821,0.546875,0.724137931,1,0,"9-DISTRITO FEDERAL-19-2188-C2","DISTRITO FEDERAL",9,19,2188,2,"C",0
"4648",0.777777778,0.086294416,0.421319797,0.279187817,0.714285714,0,0,1,0,1,0.777777778,0,0,0.222222222,0.666666667,0,0.36,0.653846154,0.672413793,0.568965517,1,0.327272727,0.653846154,0.609375,0.568965517,1,0,"9-DISTRITO FEDERAL-19-2189-B","DISTRITO FEDERAL",9,19,2189,1,"B",0
"4650",1.222222222,0.086294416,0.421319797,0.279187817,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.444444444,0.222222222,0.222222222,0.42,0.756410256,0.706896552,0.655172414,1,0.381818182,0.756410256,0.640625,0.655172414,1,0,"9-DISTRITO FEDERAL-19-2189-C2","DISTRITO FEDERAL",9,19,2189,2,"C",0
"4651",0.888888889,0.095238095,0.357142857,0.261904762,0.857142857,0,0,1,0,1,0.555555556,0,0,0,0.555555556,0.333333333,0.44,0.782051282,0.672413793,0.672413793,1,0.4,0.782051282,0.609375,0.672413793,1,1,"9-DISTRITO FEDERAL-19-2190-B","DISTRITO FEDERAL",9,19,2190,1,"B",0
"4653",0.111111111,0.134615385,0.346153846,0.314102564,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0.333333333,0.111111111,0.222222222,0.48,0.884615385,0.655172414,0.775862069,1,0.436363636,0.884615385,0.59375,0.775862069,1,1,"9-DISTRITO FEDERAL-19-2191-B","DISTRITO FEDERAL",9,19,2191,1,"B",0
"4654",0,0.134615385,0.346153846,0.314102564,0.714285714,0,1,0,0,1,0.555555556,0,0.222222222,0.333333333,0.111111111,0.333333333,0.46,0.782051282,0.75862069,0.655172414,1,0.418181818,0.782051282,0.6875,0.655172414,1,0,"9-DISTRITO FEDERAL-19-2191-C1","DISTRITO FEDERAL",9,19,2191,1,"C",0
"4655",0.111111111,0.152046784,0.269005848,0.239766082,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.222222222,0.444444444,0.222222222,0.38,0.846153846,0.586206897,0.810344828,1,0.345454545,0.846153846,0.53125,0.810344828,1,1,"9-DISTRITO FEDERAL-19-2192-B","DISTRITO FEDERAL",9,19,2192,1,"B",0
"4656",0.444444444,0.152046784,0.269005848,0.239766082,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.555555556,0.111111111,0.38,0.743589744,0.534482759,0.672413793,1,0.345454545,0.743589744,0.484375,0.672413793,1,0,"9-DISTRITO FEDERAL-19-2192-C1","DISTRITO FEDERAL",9,19,2192,1,"C",0
"4657",0.333333333,0.106060606,0.325757576,0.321969697,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.333333333,0.222222222,0.333333333,0.4,0.782051282,0.603448276,0.706896552,1,0.363636364,0.782051282,0.546875,0.706896552,1,0,"9-DISTRITO FEDERAL-19-2193-B","DISTRITO FEDERAL",9,19,2193,1,"B",0
"4658",0.222222222,0.106060606,0.325757576,0.321969697,0.714285714,0,1,0,0,1,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.44,0.692307692,0.586206897,0.551724138,1,0.4,0.692307692,0.53125,0.551724138,1,1,"9-DISTRITO FEDERAL-19-2193-C1","DISTRITO FEDERAL",9,19,2193,1,"C",0
"4659",0.222222222,0.106060606,0.325757576,0.321969697,0.714285714,0,1,0,0,1,0.333333333,0,0.222222222,0.222222222,0.111111111,0.444444444,0.48,0.858974359,0.775862069,0.74137931,1,0.436363636,0.858974359,0.703125,0.74137931,1,0,"9-DISTRITO FEDERAL-19-2193-C2","DISTRITO FEDERAL",9,19,2193,2,"C",0
"4660",0.444444444,0.094017094,0.384615385,0.363247863,0.714285714,0,0,1,0,1,0.555555556,0,0.222222222,0,0.222222222,0.444444444,0.42,0.653846154,0.586206897,0.517241379,1,0.381818182,0.653846154,0.53125,0.517241379,1,1,"9-DISTRITO FEDERAL-19-2194-B","DISTRITO FEDERAL",9,19,2194,1,"B",0
"4661",0.222222222,0.094017094,0.384615385,0.363247863,0.714285714,0,0,1,0,1,0.777777778,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.897435897,0.672413793,0.879310345,1,0.345454545,0.897435897,0.609375,0.879310345,1,1,"9-DISTRITO FEDERAL-19-2194-C1","DISTRITO FEDERAL",9,19,2194,1,"C",0
"4662",0.333333333,0.094017094,0.384615385,0.363247863,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.333333333,0.333333333,0.222222222,0.38,0.717948718,0.637931034,0.637931034,1,0.345454545,0.717948718,0.578125,0.637931034,1,0,"9-DISTRITO FEDERAL-19-2194-C2","DISTRITO FEDERAL",9,19,2194,2,"C",0
"4665",0.888888889,0.108108108,0.432432432,0.364864865,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.555555556,0.111111111,0.38,0.794871795,0.655172414,0.74137931,1,0.345454545,0.794871795,0.59375,0.74137931,1,0,"9-DISTRITO FEDERAL-19-2196-C1","DISTRITO FEDERAL",9,19,2196,1,"C",0
"4666",0,0.234449761,0.181818182,0.181818182,0.714285714,0,1,0,0,1,0.666666667,0,0,0.555555556,0.222222222,0.222222222,0.42,0.653846154,0.672413793,0.517241379,1,0.381818182,0.653846154,0.609375,0.517241379,1,0,"9-DISTRITO FEDERAL-19-2197-B","DISTRITO FEDERAL",9,19,2197,1,"B",0
"4667",0.333333333,0.234449761,0.181818182,0.181818182,0.714285714,0,0,1,0,1,0.777777778,0,0,0.555555556,0.222222222,0.222222222,0.4,0.705128205,0.655172414,0.603448276,1,0.363636364,0.705128205,0.59375,0.603448276,1,0,"9-DISTRITO FEDERAL-19-2197-C1","DISTRITO FEDERAL",9,19,2197,1,"C",0
"4668",0,0.234449761,0.181818182,0.181818182,0.714285714,0,1,0,0,1,0.777777778,0,0,0.555555556,0.222222222,0.222222222,0.38,0.705128205,0.637931034,0.620689655,1,0.345454545,0.705128205,0.578125,0.620689655,1,0,"9-DISTRITO FEDERAL-19-2197-C2","DISTRITO FEDERAL",9,19,2197,2,"C",0
"4669",0.444444444,0.193181818,0.221590909,0.215909091,0.714285714,0,1,0,0,1,0.888888889,0,0.111111111,0.333333333,0,0.444444444,0.42,0.794871795,0.637931034,0.706896552,1,0.381818182,0.794871795,0.578125,0.706896552,1,0,"9-DISTRITO FEDERAL-19-2225-B","DISTRITO FEDERAL",9,19,2225,1,"B",0
"4671",0.444444444,0.159292035,0.269911504,0.269911504,0.714285714,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.222222222,0.444444444,0.44,0.820512821,0.637931034,0.724137931,1,0.4,0.820512821,0.578125,0.724137931,1,0,"9-DISTRITO FEDERAL-19-2226-B","DISTRITO FEDERAL",9,19,2226,1,"B",0
"4673",0.222222222,0.159292035,0.269911504,0.269911504,0.714285714,0,1,0,0,1,0.333333333,0,0.111111111,0.222222222,0.333333333,0.333333333,0.54,0.653846154,0.620689655,0.413793103,1,0.490909091,0.653846154,0.5625,0.413793103,1,1,"9-DISTRITO FEDERAL-19-2226-C2","DISTRITO FEDERAL",9,19,2226,2,"C",0
"4674",0.222222222,0.264367816,0.488505747,0.247126437,0.857142857,0,1,0,0,1,0.333333333,0,0,0.222222222,0.222222222,0.555555556,0.42,0.641025641,0.568965517,0.5,1,0.381818182,0.641025641,0.515625,0.5,1,1,"9-DISTRITO FEDERAL-19-2227-B","DISTRITO FEDERAL",9,19,2227,1,"B",0
"4677",0.222222222,0.244444444,0.194444444,0.194444444,0.714285714,0,0,1,0,1,0.888888889,0,0,0.222222222,0.444444444,0.333333333,0.52,0.653846154,0.672413793,0.431034483,1,0.472727273,0.653846154,0.609375,0.431034483,1,0,"9-DISTRITO FEDERAL-19-2228-C1","DISTRITO FEDERAL",9,19,2228,1,"C",0
"4678",0.555555556,0.168269231,0.302884615,0.302884615,0.714285714,0,0,1,0,1,0.444444444,0,0,0.222222222,0.555555556,0.222222222,0.4,0.641025641,0.637931034,0.517241379,1,0.363636364,0.641025641,0.578125,0.517241379,1,0,"9-DISTRITO FEDERAL-19-2229-B","DISTRITO FEDERAL",9,19,2229,1,"B",0
"4679",0.333333333,0.168269231,0.302884615,0.302884615,0.714285714,0,1,0,0,1,0.666666667,0,0.222222222,0.111111111,0.444444444,0.222222222,0.42,0.820512821,0.672413793,0.74137931,1,0.381818182,0.820512821,0.609375,0.74137931,1,1,"9-DISTRITO FEDERAL-19-2229-C1","DISTRITO FEDERAL",9,19,2229,1,"C",0
"4680",1,0.168269231,0.302884615,0.302884615,0.714285714,0,1,0,0,1,0.555555556,0,0.222222222,0.111111111,0.444444444,0.222222222,0.36,0.730769231,0.586206897,0.672413793,1,0.327272727,0.730769231,0.53125,0.672413793,1,1,"9-DISTRITO FEDERAL-19-2229-C2","DISTRITO FEDERAL",9,19,2229,2,"C",0
"4681",0.555555556,0.097701149,0.316091954,0.270114943,0.714285714,0,0,1,0,1,0.666666667,0,0,0.111111111,0.222222222,0.666666667,0.36,0.641025641,0.534482759,0.551724138,1,0.327272727,0.641025641,0.484375,0.551724138,1,0,"9-DISTRITO FEDERAL-19-2230-B","DISTRITO FEDERAL",9,19,2230,1,"B",0
"4682",0.555555556,0.097701149,0.316091954,0.270114943,0.714285714,0,0,1,0,1,0.666666667,0,0,0,0.222222222,0.777777778,0.38,0.641025641,0.517241379,0.534482759,1,0.345454545,0.641025641,0.46875,0.534482759,1,0,"9-DISTRITO FEDERAL-19-2230-C1","DISTRITO FEDERAL",9,19,2230,1,"C",0
"4683",0.777777778,0.166666667,0.291666667,0.291666667,0.714285714,0,1,0,0,1,0.666666667,0,0,0.555555556,0.333333333,0.111111111,0.36,0.641025641,0.5,0.551724138,1,0.327272727,0.641025641,0.453125,0.551724138,1,0,"9-DISTRITO FEDERAL-19-2231-B","DISTRITO FEDERAL",9,19,2231,1,"B",0
"4685",0.333333333,0.105022831,0.287671233,0.242009132,0.714285714,0,1,0,0,1,0.555555556,0,0,0.222222222,0,0.555555556,0.42,0.794871795,0.620689655,0.706896552,1,0.381818182,0.794871795,0.5625,0.706896552,1,0,"9-DISTRITO FEDERAL-19-2232-B","DISTRITO FEDERAL",9,19,2232,1,"B",0
"4686",0.333333333,0.105022831,0.287671233,0.242009132,0.714285714,0,1,0,0,1,0.888888889,0,0.111111111,0,0.111111111,0.777777778,0.54,0.756410256,0.672413793,0.551724138,1,0.490909091,0.756410256,0.609375,0.551724138,1,1,"9-DISTRITO FEDERAL-19-2232-C1","DISTRITO FEDERAL",9,19,2232,1,"C",0
"4691",0.222222222,0.104712042,0.617801047,0.267015707,0.857142857,0,1,0,0,1,1,0,0,0.333333333,0.444444444,0.222222222,0.5,0.58974359,0.655172414,0.362068966,1,0.454545455,0.58974359,0.59375,0.362068966,1,1,"9-DISTRITO FEDERAL-19-2234-C1","DISTRITO FEDERAL",9,19,2234,1,"C",0
"4693",0.444444444,0.140540541,0.210810811,0.205405405,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.111111111,0.555555556,0.38,0.730769231,0.568965517,0.655172414,1,0.345454545,0.730769231,0.515625,0.655172414,1,1,"9-DISTRITO FEDERAL-19-2235-C1","DISTRITO FEDERAL",9,19,2235,1,"C",0
"4695",0.111111111,0.068027211,0.306122449,0.265306122,0.714285714,0,1,0,0,1,0.666666667,0,0.444444444,0.111111111,0.333333333,0.111111111,0.44,0.717948718,0.672413793,0.586206897,1,0.4,0.717948718,0.609375,0.586206897,1,1,"9-DISTRITO FEDERAL-19-2236-C1","DISTRITO FEDERAL",9,19,2236,1,"C",0
"4696",0.444444444,0.124378109,0.407960199,0.298507463,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.111111111,0.333333333,0.444444444,0.42,0.858974359,0.637931034,0.793103448,1,0.381818182,0.858974359,0.578125,0.793103448,1,1,"9-DISTRITO FEDERAL-19-2237-B","DISTRITO FEDERAL",9,19,2237,1,"B",0
"4697",0.777777778,0.124378109,0.407960199,0.298507463,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.555555556,0.222222222,0.38,0.794871795,0.672413793,0.74137931,1,0.345454545,0.794871795,0.609375,0.74137931,1,1,"9-DISTRITO FEDERAL-19-2237-C1","DISTRITO FEDERAL",9,19,2237,1,"C",0
"4698",0.333333333,0.124378109,0.407960199,0.298507463,0.857142857,0,0,1,0,1,0.888888889,0.111111111,0.111111111,0.111111111,0.444444444,0.222222222,0.38,0.807692308,0.655172414,0.75862069,1,0.345454545,0.807692308,0.59375,0.75862069,1,1,"9-DISTRITO FEDERAL-19-2237-C2","DISTRITO FEDERAL",9,19,2237,2,"C",0
"4701",0.111111111,0.15,0.345,0.26,0.857142857,0,0,1,0,1,0.777777778,0,0.111111111,0.333333333,0.555555556,0,0.36,0.756410256,0.620689655,0.706896552,1,0.327272727,0.756410256,0.5625,0.706896552,1,1,"9-DISTRITO FEDERAL-19-2238-C2","DISTRITO FEDERAL",9,19,2238,2,"C",0
"4703",0.555555556,0.1829653,0.261829653,0.233438486,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.111111111,0.333333333,0.444444444,0.4,0.794871795,0.620689655,0.724137931,1,0.363636364,0.794871795,0.5625,0.724137931,1,1,"9-DISTRITO FEDERAL-19-2278-C1","DISTRITO FEDERAL",9,19,2278,1,"C",0
"4704",0.777777778,0.1829653,0.261829653,0.233438486,0.857142857,0,0,1,0,1,0.555555556,0,0,0.111111111,0.666666667,0.222222222,0.44,0.833333333,0.586206897,0.74137931,1,0.4,0.833333333,0.53125,0.74137931,1,1,"9-DISTRITO FEDERAL-19-2278-C2","DISTRITO FEDERAL",9,19,2278,2,"C",0
"4705",0.111111111,0.1829653,0.261829653,0.233438486,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.5,0.756410256,0.655172414,0.586206897,1,0.454545455,0.756410256,0.59375,0.586206897,1,1,"9-DISTRITO FEDERAL-19-2278-C3","DISTRITO FEDERAL",9,19,2278,3,"C",0
"4707",0.555555556,0.139240506,0.398734177,0.227848101,0.857142857,0,1,0,0,1,0.666666667,0,0,0.333333333,0.111111111,0.555555556,0.42,0.641025641,0.637931034,0.5,1,0.381818182,0.641025641,0.578125,0.5,1,1,"9-DISTRITO FEDERAL-19-2279-C1","DISTRITO FEDERAL",9,19,2279,1,"C",0
"4710",0.222222222,0.20083682,0.317991632,0.242677824,0.857142857,0,0,1,0,1,0.666666667,0,0.333333333,0.222222222,0.222222222,0.222222222,0.38,0.871794872,0.724137931,0.844827586,1,0.345454545,0.871794872,0.65625,0.844827586,1,0,"9-DISTRITO FEDERAL-19-2281-B","DISTRITO FEDERAL",9,19,2281,1,"B",0
"4711",0.777777778,0.20083682,0.317991632,0.242677824,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.222222222,0.555555556,0.111111111,0.36,0.628205128,0.672413793,0.534482759,1,0.327272727,0.628205128,0.609375,0.534482759,1,0,"9-DISTRITO FEDERAL-19-2281-C1","DISTRITO FEDERAL",9,19,2281,1,"C",0
"4712",0.555555556,0.20083682,0.317991632,0.242677824,0.857142857,0,0,1,0,1,0.777777778,0,0.333333333,0.333333333,0.333333333,0,0.38,0.679487179,0.568965517,0.586206897,1,0.345454545,0.679487179,0.515625,0.586206897,1,1,"9-DISTRITO FEDERAL-19-2281-C2","DISTRITO FEDERAL",9,19,2281,2,"C",0
"4713",0.333333333,0.195979899,0.381909548,0.195979899,0.857142857,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.222222222,0.222222222,0.36,0.820512821,0.672413793,0.793103448,1,0.327272727,0.820512821,0.609375,0.793103448,1,0,"9-DISTRITO FEDERAL-19-2282-B","DISTRITO FEDERAL",9,19,2282,1,"B",0
"4714",0.444444444,0.195979899,0.381909548,0.195979899,0.857142857,0,0,1,0,1,0.666666667,0,0.444444444,0,0.333333333,0.222222222,0.56,0.820512821,0.74137931,0.620689655,1,0.509090909,0.820512821,0.671875,0.620689655,1,0,"9-DISTRITO FEDERAL-19-2282-C1","DISTRITO FEDERAL",9,19,2282,1,"C",0
"4715",0.666666667,0.195979899,0.381909548,0.195979899,0.857142857,0,0,1,0,1,0.888888889,0.111111111,0.444444444,0.111111111,0.111111111,0.222222222,0.36,0.833333333,0.706896552,0.810344828,1,0.327272727,0.833333333,0.640625,0.810344828,1,0,"9-DISTRITO FEDERAL-19-2282-C2","DISTRITO FEDERAL",9,19,2282,2,"C",0
"4716",0.111111111,0.105263158,0.394736842,0.284210526,0.714285714,0,1,0,0,1,0.333333333,0,0.111111111,0.222222222,0.333333333,0.333333333,0.38,0.756410256,0.655172414,0.689655172,1,0.345454545,0.756410256,0.59375,0.689655172,1,1,"9-DISTRITO FEDERAL-19-2283-B","DISTRITO FEDERAL",9,19,2283,1,"B",0
"4717",0.777777778,0.105263158,0.394736842,0.284210526,0.714285714,0,0,1,0,1,0.555555556,0,0,0,0.333333333,0.555555556,0.44,0.5,0.465517241,0.293103448,1,0.4,0.5,0.421875,0.293103448,1,0,"9-DISTRITO FEDERAL-19-2283-C1","DISTRITO FEDERAL",9,19,2283,1,"C",0
"4718",0.555555556,0.121212121,0.318181818,0.234848485,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.444444444,0.111111111,0.333333333,0.4,0.615384615,0.551724138,0.482758621,1,0.363636364,0.615384615,0.5,0.482758621,1,1,"9-DISTRITO FEDERAL-19-2284-B","DISTRITO FEDERAL",9,19,2284,1,"B",0
"4721",0.888888889,0.144654088,0.314465409,0.201257862,0.857142857,0,0,1,0,1,0.555555556,0,0.222222222,0.444444444,0.222222222,0.111111111,0.4,0.897435897,0.655172414,0.862068966,1,0.363636364,0.897435897,0.59375,0.862068966,1,0,"9-DISTRITO FEDERAL-19-2286-B","DISTRITO FEDERAL",9,19,2286,1,"B",0
"4722",0.888888889,0.144654088,0.314465409,0.201257862,0.857142857,0,0,1,0,1,0.777777778,0,0.444444444,0.222222222,0.111111111,0.111111111,0.38,0.794871795,0.689655172,0.74137931,1,0.345454545,0.794871795,0.625,0.74137931,1,0,"9-DISTRITO FEDERAL-19-2286-C1","DISTRITO FEDERAL",9,19,2286,1,"C",0
"4723",0.444444444,0.240437158,0.25136612,0.153005464,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.222222222,0.222222222,0.333333333,0.44,0.897435897,0.637931034,0.827586207,1,0.4,0.897435897,0.578125,0.827586207,1,0,"9-DISTRITO FEDERAL-19-2287-B","DISTRITO FEDERAL",9,19,2287,1,"B",0
"4724",0.888888889,0.240437158,0.25136612,0.153005464,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.333333333,0.444444444,0.38,0.666666667,0.568965517,0.568965517,1,0.345454545,0.666666667,0.515625,0.568965517,1,0,"9-DISTRITO FEDERAL-19-2287-C1","DISTRITO FEDERAL",9,19,2287,1,"C",0
"4725",0.444444444,0.304123711,0.319587629,0.278350515,1,0,1,0,0,1,0.666666667,0,0.111111111,0.222222222,0.333333333,0.222222222,0.38,0.871794872,0.5,0.844827586,1,0.345454545,0.871794872,0.453125,0.844827586,1,1,"9-DISTRITO FEDERAL-19-2288-B","DISTRITO FEDERAL",9,19,2288,1,"B",0
"4727",0.666666667,0.304123711,0.319587629,0.278350515,1,0,1,0,0,1,0.888888889,0,0.222222222,0.222222222,0.444444444,0.111111111,0.46,0.807692308,0.75862069,0.689655172,1,0.418181818,0.807692308,0.6875,0.689655172,1,1,"9-DISTRITO FEDERAL-19-2288-C2","DISTRITO FEDERAL",9,19,2288,2,"C",0
"4729",0.777777778,0.083333333,0.271929825,0.263157895,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.444444444,0.222222222,0.111111111,0.38,0.576923077,0.517241379,0.448275862,1,0.345454545,0.576923077,0.46875,0.448275862,1,1,"9-DISTRITO FEDERAL-19-2289-C1","DISTRITO FEDERAL",9,19,2289,1,"C",0
"4730",0.777777778,0.083333333,0.271929825,0.263157895,0.714285714,0,0,1,0,1,0.333333333,0,0.222222222,0.444444444,0.333333333,0,0.48,0.782051282,0.637931034,0.637931034,1,0.436363636,0.782051282,0.578125,0.637931034,1,0,"9-DISTRITO FEDERAL-19-2289-C2","DISTRITO FEDERAL",9,19,2289,2,"C",0
"4732",1.111111111,0.136363636,0.308080808,0.267676768,0.857142857,0,0,1,0,1,0.888888889,0,0.111111111,0,0.555555556,0.333333333,0.46,0.833333333,0.620689655,0.724137931,1,0.418181818,0.833333333,0.5625,0.724137931,1,1,"9-DISTRITO FEDERAL-19-2290-C1","DISTRITO FEDERAL",9,19,2290,1,"C",0
"4733",0.222222222,0.136363636,0.308080808,0.267676768,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.222222222,0.555555556,0.38,0.679487179,0.465517241,0.586206897,1,0.345454545,0.679487179,0.421875,0.586206897,1,0,"9-DISTRITO FEDERAL-19-2290-C2","DISTRITO FEDERAL",9,19,2290,2,"C",0
"4735",1.222222222,0.047945205,0.383561644,0.273972603,0.714285714,0,1,0,0,1,0.777777778,0,0.222222222,0.333333333,0.333333333,0.111111111,0.44,0.833333333,0.724137931,0.74137931,1,0.4,0.833333333,0.65625,0.74137931,1,0,"9-DISTRITO FEDERAL-19-2291-C1","DISTRITO FEDERAL",9,19,2291,1,"C",0
"4736",0.777777778,0.063926941,0.337899543,0.278538813,0.714285714,0,0,1,0,1,0.555555556,0,0,0.111111111,0.333333333,0.555555556,0.38,0.871794872,0.517241379,0.844827586,1,0.345454545,0.871794872,0.46875,0.844827586,1,1,"9-DISTRITO FEDERAL-19-2292-B","DISTRITO FEDERAL",9,19,2292,1,"B",0
"4737",0.333333333,0.063926941,0.337899543,0.278538813,0.714285714,0,1,0,0,1,0.555555556,0,0.222222222,0.111111111,0.444444444,0.222222222,0.46,0.833333333,0.655172414,0.724137931,1,0.418181818,0.833333333,0.59375,0.724137931,1,1,"9-DISTRITO FEDERAL-19-2292-C1","DISTRITO FEDERAL",9,19,2292,1,"C",0
